Title,Album,Artist,Duration (ms),Rating,Play Count,Playlist,spotify_id
TAPE,iridescence,BROCKHAMPTON,209000,0,21,Now 3,spotify:track:60srrpZaXm72T4i3ZAoT5w
The Pessimist ,The Album About Nothing,Wale,272000,0,40,Now 3,spotify:track:3b3SSIcnE9a77XoUEtG5Jm
Let It Fly ,Tha Carter V,Lil Wayne,186000,0,8,Now 3,spotify:track:0CBQ0m3mufWH75LTYB3s6h
BIG Dreams,Mic Check,blackwave.,187000,0,10,Now 3,spotify:track:0VughFCmfCAbSPwfAUNWeU
Window Pain ,KOD,J. Cole,286000,0,16,Now 3,spotify:track:5Lgqu1th1KqlG97OF2gWGe
Drip ,Invasion of Privacy,Cardi B,262000,0,17,Now 3,spotify:track:2qcG0nZ6S3zZV0UrkY5nFo
TONYA,iridescence,BROCKHAMPTON,283000,0,15,Now 3,spotify:track:0QV83q2vzzOM4uODVyXf7i
The Need To Know ,The Album About Nothing,Wale,216000,0,54,Now 3,spotify:track:6KacmqPPQ3LNoiGFuqGChs
No Stylist ,No Stylist,French Montana,192000,0,7,Now 3,spotify:track:04MLEeAMuV9IlHEsD8vF6A
Kids See Ghosts ,KIDS SEE GHOSTS,KIDS SEE GHOSTS,245000,0,13,Now 3,spotify:track:2I3dW2dCBZAJGj5X21E53k
Contra,Bobby Tarantino II,Logic,217000,0,15,Now 3,spotify:track:7u90MSvVyEjL0c8icaE7jl
Voodoo ,Bears Like This Too Much,Spillage Village,255000,0,15,Now 3,spotify:track:4ofeOC5QE3bzzD9G2G743g
Seasons,Black Panther The Album Music From And Inspired By,Mozzy,242000,0,12,Now 3,spotify:track:35cOyocq8Gb6UcT0NWeTwn
Bubblin,Bubblin,Anderson .Paak,209000,0,7,Now 3,spotify:track:6BvtitRX5lQC87YlA6rq0n
NO BYSTANDERS,ASTROWORLD,Travis Scott,218000,0,22,Now 3,spotify:track:6OaVWaGfhXn70ZJfdVcabn
Opps,Black Panther The Album Music From And Inspired By,Vince Staples,180000,0,19,Now 3,spotify:track:7bUcBztfGqO7cSI2gMZeCI
Perfecto,Swimming,Mac Miller,215000,0,73,Now 3,spotify:track:0Xcy81PsJCOO6mhLZaQyQ4
1985 ,KOD,J. Cole,190000,0,49,Now 3,spotify:track:7EulRO07ZgchxqKUHb8Pvc
Buckets  ,SR3MM,Rae Sremmurd,281000,0,40,Now 3,spotify:track:2TtWdYXulGcHCeUJUWwZ4M
Fever Thoughts,Fever Thoughts,Louis III,201000,0,17,Now 3,spotify:track:0tALF2h5Dw2sD8ejHqBOdc
Arizona ,Amen,Rich Brian,292000,0,59,Now 3,spotify:track:3q0UN40vV6mI7TT560Ry5l
TABOO | TA13OO,TA13OO,Denzel Curry,197000,0,22,Now 3,spotify:track:4VYmdTVFXDq0LtYMoVswTv
DR. WHOEVER,ONEPOINTFIVE,Aminé,259000,0,23,Now 3,spotify:track:2qpX5WY7A7uLLLQfFpvRDK
Self Care,Swimming,Mac Miller,345000,0,80,Now 3,spotify:track:5bJ1DrEM4hNCafcDd1oxHx
HEARD ABOUT US,EVERYTHING IS LOVE,THE CARTERS,190000,0,19,Now 3,spotify:track:4imKIkVUzP2Qmf4QeMGrPQ
X,Black Panther The Album Music From And Inspired By,ScHoolboy Q,267000,0,18,Now 3,spotify:track:4LmAnpjlhWTahvRkYR8xJa
NEVER,The Never Story,JID,241000,0,36,Now 3,spotify:track:7hsulgRNgbyczeAg8tChCB
I Like It ,Invasion of Privacy,Cardi B,253000,0,2,Now 3,spotify:track:58q2HKrzhC3ozto2nDdN4z
Conversation Pt. 1,Swimming,Mac Miller,210000,0,72,Now 3,spotify:track:1oFEAWvPHP5TdSlmIs77sV
Jet Fuel,Swimming,Mac Miller,345000,0,70,Now 3,spotify:track:2JmFRXaJrkAUD2cs6U20KG
Xion,IMMIGRANT,Belly,134000,0,12,Now 3,spotify:track:5BXGLYOc7VY1YZsrLYDOxZ
Watch ,Watch,Travis Scott,217000,0,25,Now 3,spotify:track:3DoBTwfr8yi2LN08SBpFkN
So It Goes,Swimming,Mac Miller,312000,0,41,Now 3,spotify:track:0EA2RhRHL4KWeNa7JfD1Yw
High ,On The Rvn,Young Thug,195000,0,18,Now 3,spotify:track:7iMDaY1LnASwCk2uUpMtii
Feels Like Summer,Summer Pack,Childish Gambino,297000,0,18,Now 3,spotify:track:7p4vHnYXkxlzvfePJVpcTr
5% TINT,ASTROWORLD,Travis Scott,196000,0,8,Now 3,spotify:track:11kDth1aKUEUMq9r1pqyds
Hurt Feelings,Swimming,Mac Miller,245000,0,123,Now 3,spotify:track:5p7GiBZNL1afJJDUrOA6C8
Kamikaze,Kamikaze,Eminem,216000,0,19,Now 3,spotify:track:2gsNpSn7VvvJuSrIDfRoYy
Lucky You ,Kamikaze,Eminem,244000,0,33,Now 3,spotify:track:60SdxE8apGAxMiRrpbmLY0
Boca Raton,Milky Way,Bas,197000,0,16,Now 3,spotify:track:72ic9IhRix05fIkRzGGMXD
65th & Ingleside,65th &amp; Ingleside,Chance the Rapper,273000,0,9,Now 3,spotify:track:5H0NU2sHWUnWCcZyYlX46X
Fukk Sleep ,TESTING,A$AP Rocky,193000,0,26,Now 3,spotify:track:1AqemxWsT0iGg5Lvkm16Bt
Lately,Lately,AUGUST 08,150000,0,26,Now 3,spotify:track:2S1wHPXqIT2Q5LvFcqbR7i
Guatemala ,SR3MM,Rae Sremmurd,256000,0,24,Now 3,spotify:track:0TCnOEVeLQMXOUrpPlM7uY
Swerve On Em ,White Bronco,Action Bronson,171000,0,21,Now 3,spotify:track:4oViDMf3xLwW8Ne4lp26mC
Distorted Records,TESTING,A$AP Rocky,140000,0,54,Now 3,spotify:track:57q6BgYP4gN6hPQViCB3um
Rope  // rosegold,The Sun&#39;s Tirade,Isaiah Rashad,283000,0,19,Now 3,spotify:track:2TsBRXZQSGp1aaYeNPcT9o
Get The Fuck Off My Dick,Get The Fuck Off My Dick,Vince Staples,220000,0,14,Now 3,spotify:track:2jdAqci2mLt0Njv8euSZWS
Backyard,FOTO,KOTA The Friend,206000,0,17,Now 4,spotify:track:4wcOo3mJXC7sh0iULJsW6K
The Man Who Has Everything,The Man Who Has Everything,Chance the Rapper,218000,0,13,Now 4,spotify:track:3woRy7uxzl1lO2XO99oHsN
Floating ,CrasH Talk,ScHoolboy Q,186000,0,10,Now 4,spotify:track:4NN6N5TxBO5k9uqu0W4gfQ
Numb Numb Juice,CrasH Talk,ScHoolboy Q,107000,0,5,Now 4,spotify:track:6tByydPskASjm9jTPkNQq0
Fruit Salad,Whack World,Tierra Whack,60000,0,4,Now 4,spotify:track:0IUWe1lprVhev4JwubwNMF
AUTOMATIC,ZUU,Denzel Curry,182000,0,8,Now 4,spotify:track:2TqfASuL5JRds7bJX01PdZ
Dr. Seuss,Whack World,Tierra Whack,60000,0,4,Now 4,spotify:track:0IShCbw4JJEpcmZiTwAena
My Own Thing ,My Own Thing,Chance the Rapper,181000,0,13,Now 4,spotify:track:2ySRRtrAwDUF4FipiF1Djt
Jailbreak the Tesla ,Injury Reserve,Injury Reserve,199000,0,11,Now 4,spotify:track:7w0YG5qn9w8LYA4tHpQe0o
Sore Loser,Whack World,Tierra Whack,60000,0,4,Now 4,spotify:track:1hXuODVWe5E3GEouSN9HtC
Going Bad ,Championships,Meek Mill,180000,0,18,Now 4,spotify:track:2IRZnDFmlqMuOrYOLnZZyc
Pizzazz,Sensational,Yung Gravy,165000,0,27,Now 4,spotify:track:6wa82QS15QLr3LxwA5CGl4
C7osure ,7 EP,Lil Nas X,148000,0,12,Now 4,spotify:track:4no0eHn4fEB7tN1yZSXMma
Sundress,Sundress,A$AP Rocky,158000,0,41,Now 4,spotify:track:2aPTvyE09vUCRwVvj0I8WK
Love Child ,Bears Like This Too,Spillage Village,337000,0,11,Now 4,spotify:track:6LyBBSbvfdInJvfPcrwkxP
Invisible Klip ,"XXXTENTACION Presents: Members Only, Vol. 3",Kid Trunks,125000,0,22,Now 4,spotify:track:7nQC28WpPX2IDZJ9PafNB6
No Budget ,Missed Calls,Kid Ink,197000,0,15,Now 4,spotify:track:5EW6akmTVku8RFAqfV6FpY
Trouble On Central,Harlan &amp; Alondra,Buddy,187000,0,6,Now 4,spotify:track:3tsFWhe45D6CGFSMA77T3B
good day,i am &gt; i was,21 Savage,242000,0,15,Now 4,spotify:track:2LqoYvMudv9xoTqNLFKILj
Since 6ix,Glockoma,Key Glock,152000,0,9,Now 4,spotify:track:0lOKsvuwUhu0a6ZEaviQ46
Purple Emoji ,Purple Emoji (feat. J. Cole),Ty Dolla $ign,163000,0,11,Now 4,spotify:track:3OJ4LEE50iFELaHiZ09zif
Right Back,Free Spirit,Khalid,215000,0,42,Now 4,spotify:track:6PYnUsNEpYC7A4BS2sjw3L
Habits,Bad Habits (Deluxe),NAV,204000,0,30,Now 4,spotify:track:3KkWGDCb6byHjNYjxBihGK
Talk ,Talk,Khalid,197000,0,7,Now 4,spotify:track:6TqXcAFInzjp0bODyvrWEq
8701 ,The Never Story,JID,111000,0,42,Now 4,spotify:track:0gmYtRyuvRKpd6cCApSDTh
RICKY,ZUU,Denzel Curry,147000,0,10,Now 4,spotify:track:2QbGvQssb0VLLS4x5NOmyJ
Daddy Aioli Interlude,Sensational,Yung Gravy,85000,0,31,Now 4,spotify:track:6ZyEkJUOrNJhM2ysyK71hw
Problemz ,Escape From New York,Beast Coast,226000,0,14,Now 4,spotify:track:0IXJuf4reoQ5erS5kEqdwx
Whip ,Rap Or Go To The League,2 Chainz,226000,0,16,Now 4,spotify:track:6Z4rmc0uujCpl8yXe3yjgI
Gravy Train,Sensational,Yung Gravy,169000,0,28,Now 4,spotify:track:3qOkkP9JLltoUvaLjEXTmW
Whip A Tesla,Sensational,Yung Gravy,153000,0,29,Now 4,spotify:track:6nsyYPCDUSacgXci9mvWln
Foot Fungus,STOKELEY,Ski Mask The Slump God,129000,0,31,Now 4,spotify:track:3EikYy40GMSp8l5mDV6IQo
Slick Talk,DiCaprio 2,JID,269000,0,34,Now 4,spotify:track:7j8vHxTp34MEoSDLG51sWo
Giannis ,Giannis,Freddie Gibbs,198000,0,17,Now 4,spotify:track:0jc0dX55DtUJaHRw8rreNd
SPEEDBOAT,ZUU,Denzel Curry,222000,0,6,Now 4,spotify:track:2FTOLKjQUswhpdMFq15Raf
Smile,Anything.,KOTA The Friend,160000,0,9,Now 4,spotify:track:40rLQPqZXJ0nSIwOZJ8608
What's Goodie ,Floss,Injury Reserve,174000,0,11,Now 4,spotify:track:3BhSiKrzvrROupHmoxq12R
monster,i am &gt; i was,21 Savage,233000,0,19,Now 4,spotify:track:2FUNBaa5DwItJtYEBgAblU
Mr. Clean,Snow Cougar,Yung Gravy,211000,0,14,Now 4,spotify:track:5GxnROd93Y7NGt2ci0TwBw
Hungry Hippo,Whack World,Tierra Whack,60000,0,7,Now 4,spotify:track:0WpDeBJ22LcwF4QoERQOTv
Hun43rd,TESTING,A$AP Rocky,242000,0,26,Now 4,spotify:track:1r33iukEx0COYuBzyXPmPP
All Quiet on the West Side,Floss,Injury Reserve,159000,0,10,Now 4,spotify:track:6ExwZdJ0Enra97ksrH0NDU
Cat Piss ,STOKELEY,Ski Mask The Slump God,167000,0,15,Now 4,spotify:track:3clpchqQ6A3p8jjPgKdhk0
Aston Martin Music  ,Teflon Don,Rick Ross,270000,0,12,Now 4,spotify:track:5W7xC99N2Zzfh69r7I7zWK
asmr,i am &gt; i was,21 Savage,171000,0,34,Now 4,spotify:track:2QgfDF0fQ4sskDthP8MG5w
waves  ,Rogue Waves,Miguel,200000,0,4,Now 4,spotify:track:3lB0GMiI5KxDbTOG8V3bOx
Magic,Sensational,Yung Gravy,177000,0,29,Now 4,spotify:track:7qRBXrTLfhdyG7bi6DuURv
Pet Cemetery,Whack World,Tierra Whack,60000,0,7,Now 4,spotify:track:6pmoQSAU9y2EIz6ee2hBwc
KOALA,FOTO,KOTA The Friend,124000,0,14,Now 4,spotify:track:4w9gFTMZTGsGMNrmp94Ztn
Isis ,Isis,Joyner Lucas,236000,0,10,Now 4,spotify:track:4h7qcXBtaOJnmrapxoWxGf
Reborn To Rebel,STOKELEY,Ski Mask The Slump God,151000,0,21,Now 4,spotify:track:6DZ9UsN80HCp3ppmzxGGTf
MIDDLE CHILD,MIDDLE CHILD,J. Cole,213000,0,22,Now 4,spotify:track:2JvzF1RMd7lE3KmFlsyZD8
Racks Today,The World Is Yours 2,Rich The Kid,155000,0,9,Now 4,spotify:track:1VxXvgu6BhUg3PdTOoTTvv
all my friends,i am &gt; i was,21 Savage,211000,0,22,Now 4,spotify:track:4paAidoE8VAemwU4jgCc6l
S on Ya Chest,Floss,Injury Reserve,264000,0,11,Now 4,spotify:track:1vup3vAmSmFLxSIzGOM38V
Sydney,Anything.,KOTA The Friend,219000,0,17,Now 4,spotify:track:1edmumYyXhNVy6R6AEUs3i
Pussy On Repeat ,Bears Like This Too,Spillage Village,187000,0,23,Now 4,spotify:track:2kglz28uEL0ZfZ6CwcoGWr
Woah ,The World Is Yours 2,Rich The Kid,172000,0,10,Now 4,spotify:track:2lAUMDyWq80slJVsrYyD7N
Money In The Grave ,The Best In The World Pack,Drake,205000,0,35,Now 4,spotify:track:5ry2OE6R2zPQFDO85XkgRb
Trap ,Mustbenice,Juicy J,204000,0,34,Now 4,spotify:track:3CGFjVtW9L5OYLSuYztUFn
Just Like It ,Evil Genius,Gucci Mane,183000,0,18,Now 4,spotify:track:4uoMUtCZqzBMpxocrI3EI7
Drunk ,CrasH Talk,ScHoolboy Q,212000,0,16,Now 4,spotify:track:06Y14QBRyzmPRqrswAfF4J
1 Thot 2 Thot Red Thot Blue Thot,Snow Cougar,Yung Gravy,131000,0,11,Now 4,spotify:track:7LptQZjp5wgdYDQZPjOV9O
SIRENS | Z1RENZ ,TA13OO,Denzel Curry,236000,0,7,Now 4,spotify:track:6b4A1mLzePAHGn3XCicLAe
The Man ,"The Man (feat. Jonah Baseball, Houdinne &amp; Lunarboy)",Yung Skrrt,211000,0,30,Now 4,spotify:track:5n9vw8IVX4fETYIyylspPZ
More Love,Father Figure 2: Flourish,Rexx Life Raj,207000,0,7,Now 4,spotify:track:4TmkNKtcFAVgN2RdU0544d
Spitshine,blkswn,Smino,130000,0,6,Now 4,spotify:track:3OQdQYHxBUN5YZDmbjc08z
Dangerous ,CrasH Talk,ScHoolboy Q,150000,0,9,Now 4,spotify:track:0IH3D0P8OrQFs6ajcqbm0R
Waze,Whack World,Tierra Whack,60000,0,3,Now 4,spotify:track:0vUuBXZGymDmcVFuf6SicJ
Panini,7 EP,Lil Nas X,114000,0,4,Now 4,spotify:track:4SDgTLDYrJ2UrHbkRkg7MD
Hollywood,FOTO,KOTA The Friend,241000,0,22,Now 4,spotify:track:3sp3wHVuQ3CRtsZykHDtKq
Rake It Up ,Gotti Made-It,Yo Gotti,275000,0,12,Now 4,spotify:track:4knL4iPxPOZjQzTUlELGSY
Rule The World ,Rap Or Go To The League,2 Chainz,245000,0,8,Now 4,spotify:track:1R6VwZ8TuHRzxZUxe88n4I
Duece Coupe ,Bears Like This Too,Spillage Village,255000,0,16,Now 4,spotify:track:29K1khH1PNJfQaud7bdw89
Oh Shit!!!,Floss,Injury Reserve,256000,0,19,Now 4,spotify:track:6A3hUBzQ0k6chtNJlGxDQn
pad lock,i am &gt; i was,21 Savage,191000,0,16,Now 4,spotify:track:5stbfxsPi8gcOH2LCuA4Le
Rap Song Tutorial,Injury Reserve,Injury Reserve,142000,0,10,Now 4,spotify:track:5u9UVp5hkOjzuMU4wyJ5HZ
Tales,CrasH Talk,ScHoolboy Q,173000,0,6,Now 4,spotify:track:6kmSmIbfnGTaGCgwFW7umS
Trippin' ,Harlan &amp; Alondra,Buddy,180000,0,5,Now 4,spotify:track:6TrzifGqGOc2DfBbiXQtTz
A Light in the Addict ,Mr. Wonderful,Action Bronson,356000,0,18,Now 4,spotify:track:5GisqerxbZF3muext15vM4
Gravy n’ Biscuits,Injury Reserve,Injury Reserve,157000,0,6,Now 4,spotify:track:0uqgYwT22ey4WphJav1s68
4 Wings,Whack World,Tierra Whack,60000,0,10,Now 4,spotify:track:43QHgtUoaHY7tRfhdCE4yn
"It Ain't Easy, It Ain't Easy ",Escape From New York,Beast Coast,220000,0,17,Now 4,spotify:track:4krhkcFf3OqxHSS1QUIsmc
Eeny Meeny Miny Moe,Floss,Injury Reserve,268000,0,6,Now 4,spotify:track:4S65xwZEpw0QYOee62cbRh
2016 Interlude,Floss,Injury Reserve,97000,0,8,Now 4,spotify:track:2kSLSHgrwyvZuI71wLTomo
Quarter Milli ,FATHER OF 4,Offset,194000,0,12,Now 4,spotify:track:36YZKsGtyzblj9fGYKtR7H
Power is Power,Power is Power,SZA,211000,0,5,Now 4,spotify:track:4cbdPT6uaBOgOQe3fLMofl
Level Up,Father Figure 2: Flourish,Rexx Life Raj,161000,0,12,Now 4,spotify:track:6l1H3jEQ1TB9q2sR7LZ0Ts
VENGEANCE | VENGEANCE ,TA13OO,Denzel Curry,240000,0,5,Now 4,spotify:track:4d8BSdhx6WT5GtTOWpv4rh
All This Money,Floss,Injury Reserve,197000,0,13,Now 4,spotify:track:6zEPJJzojnfOrvfyuJiPtF
Flea Market,Whack World,Tierra Whack,60000,0,17,Now 4,spotify:track:5Gnx5bNAglWcclJkuJnrys
PERCS | PERCZ,TA13OO,Denzel Curry,186000,0,5,Now 4,spotify:track:2NjeQLvFsfeKdZoA7dbfL1
Meditate ,Rags - EP,EARTHGANG,278000,0,21,Now 4,spotify:track:0Eqm7hD828cATBLUx2fJox
Crime Pays,Crime Pays,Freddie Gibbs,182000,0,11,Now 4,spotify:track:4w5m4X0OZ2IslxNOgtntTN
The London ,The London (feat. J. Cole &amp; Travis Scott),Young Thug,200000,0,17,Now 4,spotify:track:7DcvwMAiqKJQD1rrdfxSDx
Silly Sam,Whack World,Tierra Whack,60000,0,7,Now 4,spotify:track:4x4cclsdcnzWphsjJzD4Bs
Made Men,FATHER OF 4,Offset,215000,0,34,Now 4,spotify:track:7vkL4wrBEmzr1wsiWRd1zO
One More Round ,Escape From New York,Beast Coast,230000,0,6,Now 4,spotify:track:4URGmQkQ2Gy0axfCO3PPaO
Durag vs. Headband ,Blue Chips 7000,Action Bronson,160000,0,36,Now 4,spotify:track:24vei1c18jIVzMgertbQiV
Where's The Catch? ,Assume Form,James Blake,276000,0,38,Now 4,spotify:track:7omij53d6AvXefx13NNyfn
Bugs Life,Whack World,Tierra Whack,58000,0,27,Now 4,spotify:track:4lLdrM9fpLA1Pcng9WNMLp
Church,FOTO,KOTA The Friend,262000,0,30,Now 4,spotify:track:3bHLtoy9F6W2EhVzRqRy9N
Westbrook,DiCaprio 2,JID,237000,0,30,Now 4,spotify:track:0GTzZhS8P50p922OEuoNLF
Just Da Other Day,DiCaprio 2,JID,229000,0,16,Now 4,spotify:track:2fU2TSb3bghWYkPFuqgSkr
Colorado,Colorado,KOTA The Friend,206000,0,9,Now 4,spotify:track:3DbBgbnDUOml329rAp2Tbr
Suavecito ,Snow Cougar,Yung Gravy,198000,0,12,Now 4,spotify:track:4iA68YcMVqcbLSdWW0TBmw
Gravy For Pope,Sensational,Yung Gravy,175000,0,30,Now 4,spotify:track:6HUFOiTIGCizkemQxhQTao
SUPER SAIYAN SUPERMAN | ZUPER ZA1YAN ZUPERMAN,TA13OO,Denzel Curry,132000,0,5,Now 4,spotify:track:3HXSQWIyz7CUEI96kUurwn
Curve ,Curve (feat. The Weeknd),Gucci Mane,162000,0,31,Now 4,spotify:track:2yuyaYAELoMG4ApV5wJsWR
Energy,TDT,Big K.R.I.T.,195000,0,12,Now 4,spotify:track:6hmFeFu84Kukd73LOwdjtZ
151 Rum,DiCaprio 2,JID,156000,0,49,Now 4,spotify:track:22WV03i2lBbwNVCE1g671p
Black Nails,Whack World,Tierra Whack,58000,0,22,Now 4,spotify:track:50PvTiqi0cZne4mKR7HRck
Mobbin,uhhh,Khary,173000,0,18,Now 4,spotify:track:16PwS8pvipZwZSjQkGCKPk
Off Da Zoinkys,DiCaprio 2,JID,208000,0,33,Now 4,spotify:track:0l7uQ6vQcYxjqbjRbDH2HW
PIZANO,NOIR,Smino,195000,0,6,Now 4,spotify:track:4cptnUQG5upQxFUPcrZMdU
Faucet Failure,STOKELEY,Ski Mask The Slump God,145000,0,18,Now 4,spotify:track:1ThmUihH9dF8EV08ku5AXN
letter 2 my momma,i am &gt; i was,21 Savage,194000,0,17,Now 4,spotify:track:55xNjVrGJxgqcEFqCyejTM
Off the Boat,Evil Genius,Gucci Mane,225000,0,16,Now 4,spotify:track:3ASAYRguYpPkXZD8ntc4Pg
Nola ,Anything.,KOTA The Friend,317000,0,14,Now 4,spotify:track:4UZ946wdMb9zmtdtrRz6rg
After Dark,FATHER OF 4,Offset,172000,0,23,Now 4,spotify:track:1taKClbaJhl9FXdtM4hNBe
Handheld GPS,Handheld GPS,Rexx Life Raj,133000,0,10,Now 4,spotify:track:677ai1ZuIvkr13W5vSR9wn
L.M.F.,NOIR,Smino,188000,0,6,Now 4,spotify:track:2KmYPKHvwG77NAcDpFlLBm
By Mistake  ,By Mistake (Remix) [feat. Juicy J &amp; Project Pat),Young Dolph,214000,0,6,Now 4,spotify:track:7tpLBCGQi9oFrfVuaY9gjk
Excited,Excited,Saba,125000,0,15,Now 4,spotify:track:0YTE1RJ69I7UfIxU8Y38NX
ball w/o you,i am &gt; i was,21 Savage,195000,0,20,Now 4,spotify:track:50a8bKqlwDEqeiEknrzkTO
KOVERT,NOIR,Smino,278000,0,8,Now 4,spotify:track:23MF54AtVwpMkuQb4R70Rq
Father's Day,Evil Genius,Gucci Mane,111000,0,7,Now 4,spotify:track:3A3hHhvB7PlwyTnesoLk8d
Cable Guy,Whack World,Tierra Whack,60000,0,16,Now 4,spotify:track:3aLMgdQGyb5Dd7rMbKSynB
Mile High ,Assume Form,James Blake,193000,0,43,Now 4,spotify:track:4cQrSREMqBSvJ8ZzBZjVb8
Wild Wild West ,FATHER OF 4,Offset,236000,0,29,Now 4,spotify:track:0SQ8yalm13UIJuebuZkQlH
GRoCERIES ,GRoCERIES,Chance the Rapper,226000,0,14,Now 4,spotify:track:0yFvWTLs3iIwDbc91noXGT
gun smoke,i am &gt; i was,21 Savage,167000,0,24,Now 4,spotify:track:4f1XXGjZZ9EkFkrbPJek6X
Brooklyn Bodega,Brooklyn Bodega,KOTA The Friend,180000,0,10,Now 4,spotify:track:3ov4pdyN8kihS63aWwVRhp
Jingaling / Not in My League,California Poppy,Rexx Life Raj,262000,0,6,Now 4,spotify:track:3YN17jzp84JXIIPu6UHqMg
Hasta Luego ,DiCaprio 2,JID,221000,0,14,Now 4,spotify:track:2Zyk0on2N9vZyHueREwoJC
The Boys Are Back In Town,Sensational,Yung Gravy,147000,0,31,Now 4,spotify:track:4Mqfhqtb5WmondLWYsCCrz
Two Cups ,The World Is Yours 2,Rich The Kid,181000,0,12,Now 4,spotify:track:7r62wx5N1cOQxYr6b0p2Bi
Pay You Back ,Championships,Meek Mill,235000,0,15,Now 4,spotify:track:0UNeNA0dcfUMsGxvLwf2p3
SUMO | ZUMO,TA13OO,Denzel Curry,227000,0,7,Now 4,spotify:track:7EHAXZenBzmGCpccWCyg8z
Toe Jam,Toe Jam,Tierra Whack,160000,0,8,Now 4,spotify:track:0AFILyyMzD5DOZ2iRq9c6C
Where I Belong,Father Figure 2: Flourish,Rexx Life Raj,130000,0,15,Now 4,spotify:track:2IlkoEZkqKV6DnRPKXmuow
Simon Says ,Fever,Megan Thee Stallion,200000,0,16,Now 4,spotify:track:4l2maonUDTMvGGT4bmkB3h
Bad Boys 3,Floss,Injury Reserve,140000,0,11,Now 4,spotify:track:3tgP5OI1aJUWPPVBVMFTAT
Left Hand ,Escape From New York,Beast Coast,223000,0,13,Now 4,spotify:track:0q3C21uLnMbPVBlO0vaPhi
Die Wit Em,CrasH Talk,ScHoolboy Q,189000,0,10,Now 4,spotify:track:4HWQFfYzolhGISAqveJYo9
Lick,FATHER OF 4,Offset,204000,0,33,Now 4,spotify:track:4W9XGjEUVG9junR70FOLii
LIT ,Mustbenice,Juicy J,278000,0,7,Now 4,spotify:track:6ijUxWKiMCNrzkZdBs5L6z
Waiting for You ,Waiting for You (feat. Russ),Rexx Life Raj,211000,0,12,Now 4,spotify:track:3PgmQl12KXQofJDeBROKcU
Tiiied ,DiCaprio 2,JID,244000,0,7,Now 4,spotify:track:4kswfYbJFf6FPzMElZmtve
Fuck Off,Whack World,Tierra Whack,60000,0,7,Now 4,spotify:track:4iFgO0Rmg5hXcPpM3RpayS
Pretty Ugly,Whack World,Tierra Whack,60000,0,5,Now 4,spotify:track:2PsjiKghYKF3k13NOIiFFW
Worth It,Worth It,YK Osiris,189000,0,6,Now 4,spotify:track:0PQoUlzP7ILdcrzpajHXc0
How Did I Get Here ,FATHER OF 4,Offset,276000,0,29,Now 4,spotify:track:32iPykTXUNZ9oGyACGUybq
4L,i am &gt; i was,21 Savage,288000,0,13,Now 4,spotify:track:1uULQtJ8rbsX5TwjPpPc9Q
Gang Gang,CrasH Talk,ScHoolboy Q,135000,0,9,Now 4,spotify:track:6kqPWdv1pNXp6A2CowGSFA
a lot,i am &gt; i was,21 Savage,288000,0,31,Now 4,spotify:track:2t8yVaLvJ0RenpXUIAC52d
Sky ,Bears Like This Too,Spillage Village,246000,0,34,Now 4,spotify:track:2AxCitncUXCaehjsyuGhxp
Chicago Diner,Chicago Diner,KOTA The Friend,176000,0,8,Now 4,spotify:track:7xDy9Jii27dcxtdXWugbqz
Underrated,FATHER OF 4,Offset,149000,0,17,Now 4,spotify:track:1vf9F2n3KbuMQrTq36QLJH
Hookers,Whack World,Tierra Whack,60000,0,11,Now 4,spotify:track:4kTkoT7mNXTJ21WwFTIDxA
100 Bands ,100 Bands,Mustard,179000,0,4,Now 4,spotify:track:5duCElafuovM4ZSmkQL4hn
Get Geeked,STOKELEY,Ski Mask The Slump God,105000,0,28,Now 4,spotify:track:5StM7ktQ5TIstPckmRbWWH
Mounted Up,DiCaprio 2,JID,182000,0,24,Now 4,spotify:track:6DlrQcvUO7lg5vKgMZmG7F
Workin Out,DiCaprio 2,JID,226000,0,32,Now 4,spotify:track:46Lx5epWOQBA3J86ovnxmV
Rodeo,7 EP,Lil Nas X,158000,0,14,Now 4,spotify:track:4ak7xjvBeBOcJGWFDX9w5n
Off Deez,DiCaprio 2,JID,213000,0,37,Now 4,spotify:track:3JAeYOjyJodI4PRs44lx2l
Legacy ,FATHER OF 4,Offset,244000,0,18,Now 4,spotify:track:7pMRoGLEJuFM2wl5pt0R99
Unemployed,Unemployed,Tierra Whack,168000,0,6,Now 4,spotify:track:70kjLeuW46xJ5pqzYRLHAf
Exhale ,Exhale,Kemba,261000,0,8,Now 4,spotify:track:0inxukVZS8QN3gtxhCYiSD
Three Point Stance ,Three Point Stance,Juicy J,202000,0,4,Now 4,spotify:track:5g7pNBb6ySnFUJknKiCkEE
What's Free ,Championships,Meek Mill,362000,0,18,Now 4,spotify:track:4iQ5gmTAzWfK8JyFC2LBox
All Bad ,The Never Story,JID,291000,0,9,Now 4,spotify:track:0G6ExlA2fcJIDGoayswUNT
Came A Long Way,FATHER OF 4,Offset,173000,0,12,Now 4,spotify:track:1X5F8qFnvUe4sYmIqowEkB
Bussdown,Punken,Maxo Kream,170000,0,17,Now 5,spotify:track:0zJcxBUNh5rGi5WpDWbOnc
Opps and Adversaries,Woptober II,Gucci Mane,217000,0,17,Now 5,spotify:track:6qPVwCvAxfuWA6qb7FnjEH
Overtime,Overtime,Big Sean,203000,0,17,Now 5,spotify:track:2IoVnTEyj8NdFBpWoEFrMZ
